family,layer,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,0,hurt,0.012978795915842056,4.674181938171387,110,kill,0.1791667491197586,kill|scream|hit|throw|cry
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,1,something,0.020082486793398857,3.1844143867492676,39,someone,0.26170840859413147,someone|him|herself|the|somebody
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,2,.,0.03794437274336815,2.8939974308013916,47,.,0.3714340031147003,".|,|.|or|."
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,3,I,0.033101510256528854,4.7138190269470215,88,She,0.2297700047492981,She|The|But|I|It
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,4,felt,0.028002073988318443,4.488670349121094,100,was,0.19061340391635895,was|wanted|don|want|'m
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,5,so,0.4591201841831207,3.185882091522217,66,so,0.4591201841831207,so|like|angry|that|the
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,6,overloaded,2.5458810341660865e-05,4.234471797943115,88,tired,0.11392685025930405,tired|sad|angry|happy|hungry
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,7,that,0.12092868983745575,2.136564254760742,30,with,0.33915290236473083,"with|I|that|,|by"
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,8,I,0.9339863657951355,0.4808640480041504,10,I,0.9339863657951355,I|my|it|all|i
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,9,wanted,0.46688517928123474,2.509657382965088,46,wanted,0.46688517928123474,wanted|couldn|just|was|could
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,10,to,0.9862266182899475,0.12779836356639862,4,to,0.9862266182899475,to|a|nothing|someone|the
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,11,cry,0.22651506960391998,3.6385581493377686,71,cry,0.22651506960391998,cry|hurt|scream|run|throw
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,12,.,0.8511502146720886,0.8590769171714783,17,.,0.8511502146720886,.|.|.|and|out
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,13,He,0.10202696919441223,4.146790504455566,81,I,0.17906290292739868,I|He|She|We|The
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,14,felt,0.14445920288562775,2.164682626724243,40,was,0.5669009685516357,was|felt|is|’s|looked
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,15,so,0.8735057711601257,1.0124845504760742,25,so,0.8735057711601257,so|like|such|sick|that
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,16,dizzy,0.0020160458516329527,4.975473403930664,118,depressed,0.05281330645084381,depressed|tired|frustrated|guilty|lonely
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,17,from,0.03633040562272072,1.372406005859375,19,that,0.4711398780345917,"that|he|from|,|and"
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,18,the,0.5325400829315186,2.508090019226074,54,the,0.5325400829315186,the|drinking|hunger|all|lack
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,19,heat,0.05306347832083702,4.758636474609375,101,pain,0.0916854664683342,pain|alcohol|spinning|heat|medication
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,20,that,0.7092096209526062,1.1902586221694946,15,that,0.7092096209526062,"that|he|,|of|and"
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,21,he,0.9683161377906799,0.23727895319461823,6,he,0.9683161377906799,he|his|it|I|all
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,22,wanted,0.302377313375473,3.1379446983337402,52,wanted,0.302377313375473,wanted|f|passed|fell|had
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,23,to,0.9802727699279785,0.1627524197101593,5,to,0.9802727699279785,to|a|nothing|the|some
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,24,sleep,0.012025090865790844,2.3041725158691406,35,faint,0.487904816865921,faint|pass|lie|vom|throw
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,25,.,0.8238444328308105,1.0003679990768433,19,.,0.8238444328308105,.|.|for|on|all
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,26,It,0.014496545307338238,4.690195560455322,98,I,0.10545510798692703,I|We|She|The|He
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,27,can,0.02039916254580021,2.447827100753784,42,was,0.4361532926559448,was|is|’s|'s|felt
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,28,sound,0.0059423791244626045,2.007836103439331,37,be,0.6241598129272461,be|also|happen|feel|take
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,29,almost,0.009447731077671051,3.6667256355285645,68,strange,0.1573188453912735,strange|a|like|so|odd
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,30,like,0.28487855195999146,3.9889180660247803,84,like,0.28487855195999146,like|the|as|poetic|natural
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,31,a,0.48217856884002686,3.05598521232605,54,a,0.48217856884002686,a|an|the|we|you
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,32,threat,0.05102124437689781,5.786116600036621,142,wish,0.055167119950056076,wish|threat|reflex|verb|command
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,33,or,0.055056579411029816,2.6852352619171143,39,",",0.2535865306854248,",|.|.|when|:"
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,34,an,0.14755912125110626,3.0975382328033447,50,a,0.40742379426956177,a|an|even|demand|like
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,35,insult,0.10485409945249557,4.043466091156006,94,ult,0.13890911638736725,ult|order|insult|invitation|accusation
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,36,to,0.08300551772117615,2.499770164489746,36,.,0.24780869483947754,".|,|.|when|to"
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,37,want,0.03705376014113426,2.992662191390991,58,say,0.37642890214920044,say|use|the|someone|want
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,38,to,0.7450104355812073,1.1065863370895386,20,to,0.7450104355812073,to|something|someone|.|or
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,39,hurt,0.33011162281036377,1.8786888122558594,33,do,0.49169978499412537,do|hurt|cry|something|kill
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,40,or,0.1727127879858017,1.9160809516906738,19,someone,0.33815523982048035,"someone|,|or|something|somebody"
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,41,over,0.0027184239588677883,2.7850561141967773,44,cry,0.3910370469093323,cry|kill|to|hurt|want
smol3,base,HuggingFaceTB/SmolLM3-3B-Base,anger,0,42,heat,0.10532079637050629,3.0446219444274902,43,bur,0.30003100633621216,bur|work|heat|take|do
