family,layer,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
amber,base,LLM360/Amber,anger,0,0,fight,0.008891425095498562,4.8301682472229,115,kill,0.11896596103906631,kill|sc|hit|p|cry
amber,base,LLM360/Amber,anger,0,1,light,2.199166192440316e-05,3.987703323364258,68,.,0.14773322641849518,".|with|back|,|him"
amber,base,LLM360/Amber,anger,0,2,ning,0.47558802366256714,3.0665323734283447,53,ning,0.47558802366256714,ning|ly|and|.|ing
amber,base,LLM360/Amber,anger,0,3,.,0.28151413798332214,3.725775718688965,71,.,0.28151413798332214,".|,|with|and|!"
amber,base,LLM360/Amber,anger,0,4,i,0.00032649669446982443,4.247016906738281,87,,0.29683148860931396,|She|But|I|
amber,base,LLM360/Amber,anger,0,5,came,0.0015034581301733851,5.853250980377197,136,was,0.041275449097156525,was|.|'|don|ii
amber,base,LLM360/Amber,anger,0,6,home,0.051608625799417496,4.079495906829834,73,to,0.15407489240169525,to|out|in|back|across
amber,base,LLM360/Amber,anger,0,7,and,0.1622096598148346,3.7457542419433594,61,from,0.17815245687961578,"from|and|to|,|after"
amber,base,LLM360/Amber,anger,0,8,sc,0.0016711187781766057,4.907379627227783,109,she,0.11005644500255585,she|found|i|saw|my
amber,base,LLM360/Amber,anger,0,9,ream,0.624821126461029,1.5477652549743652,25,ream,0.624821126461029,ream|ared|old|anned|oop
amber,base,LLM360/Amber,anger,0,10,ed,0.9416354298591614,0.3953556418418884,6,ed,0.9416354298591614,ed|ing|at|s|and
amber,base,LLM360/Amber,anger,0,11,...,0.0012283206451684237,3.286017894744873,68,at,0.43731245398521423,at|and|.|for|to
amber,base,LLM360/Amber,anger,0,12,:(,0.00024158359155990183,5.5302557945251465,134,,0.08600971847772598,|i|i|and|she
amber,base,LLM360/Amber,anger,0,13,,0.346729576587677,4.374197959899902,96,,0.346729576587677,|i|</s>|I|and
amber,base,LLM360/Amber,anger,0,14,This,0.005960798356682062,5.73269510269165,172,-,0.07492251694202423,-|I|i|S|1
amber,base,LLM360/Amber,anger,0,15,rem,0.00631725275889039,4.082201957702637,88,is,0.3788098692893982,is|was|comment|post|morning
amber,base,LLM360/Amber,anger,0,16,inds,0.885063886642456,0.4214611351490021,5,inds,0.885063886642456,inds|ind|embers|ix|inder
amber,base,LLM360/Amber,anger,0,17,me,0.9701979756355286,0.19107821583747864,4,me,0.9701979756355286,me|of|us|my|you
amber,base,LLM360/Amber,anger,0,18,of,0.8415594100952148,0.9980283975601196,26,of,0.8415594100952148,"of|so|a|that|,"
amber,base,LLM360/Amber,anger,0,19,my,0.11908240616321564,3.5832345485687256,47,the,0.2368236482143402,the|a|my|when|that
amber,base,LLM360/Amber,anger,0,20,old,0.016344187781214714,5.4700140953063965,123,first,0.060726020485162735,first|friend|sister|ex|
amber,base,LLM360/Amber,anger,0,21,dog,0.02265390194952488,5.953686714172363,132,friend,0.07199395447969437,friend|ro|school|cat|b
amber,base,LLM360/Amber,anger,0,22,",",0.2543453276157379,3.8854262828826904,72,",",0.2543453276157379,",|.|who|...|that"
amber,base,LLM360/Amber,anger,0,23,T,0.021727707237005234,5.734899520874023,116,who,0.08593475073575974,who|he|she|a|T
amber,base,LLM360/Amber,anger,0,24,ucker,0.05666156858205795,4.428894996643066,104,oby,0.14928334951400757,oby|ucker|rix|az|asha
