family,layer,mode,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,0,rebel,6.30445865681395e-05,4.46652889251709,87,kill,0.2349168211221695,kill|throw|die|go|run
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,1,.,0.24263693392276764,3.071094274520874,21,.,0.24263693392276764,".|against|,|and|."
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,2,The,0.030611978843808174,4.097455978393555,60,She,0.3671485483646393,She|But|The|I|And
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,3,police,0.0041441721841692924,7.335309982299805,1533,only,0.026397403329610825,only|next|teacher|anger|girl
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,4,could,0.01045973040163517,5.015380859375,150,officer,0.09214045107364655,officer|were|came|had|took
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,5,have,0.08098083734512329,2.5870094299316406,13,not,0.4883769750595093,not|do|have|see|only
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,6,taken,0.07013744860887527,4.947843074798584,140,arrested,0.09775733202695847,arrested|taken|been|done|shot
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,7,her,0.6294541954994202,2.36950945854187,10,her,0.6294541954994202,her|away|the|him|me
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,8,out,0.013638276606798172,3.4260504245758057,30,away,0.2503942549228668,"away|to|in|,|home"
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,9,of,0.6196003556251526,2.021193742752075,7,of,0.6196003556251526,"of|,|and|to|."
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,10,the,0.5353077054023743,2.314328670501709,10,the,0.5353077054023743,the|school|her|there|that
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,11,situation,0.029409782961010933,4.929235935211182,138,house,0.175297349691391,house|country|school|city|room
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,12,but,0.10268831253051758,3.037694215774536,20,",",0.27696356177330017,",|.|and|but|if"
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,13,they,0.34133780002593994,2.994429588317871,19,they,0.34133780002593994,they|she|instead|didn|did
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,14,didn,0.3523641526699066,3.0100603103637695,20,didn,0.3523641526699066,didn|did|were|let|chose
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,15,'t,0.6968104243278503,0.6736753582954407,1,'t,0.6968104243278503,'t|’t|â|`t|?t
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,16,,0.00012018889538012445,2.8757245540618896,17,.,0.46026283502578735,".|,|because|.|do"
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,17,Question,0.02853851392865181,6.155825614929199,471,The,0.07230853289365768,The|She|Question||What
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,18,:,0.5441785454750061,1.5699557065963745,4,:,0.5441785454750061,:||:|from|by
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,19,Write,0.13258883357048035,4.897806644439697,133,Write,0.13258883357048035,"Write|What|Read|""|The"
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,20,a,0.4209281802177429,0.6845439672470093,1,an,0.5787216424942017,an|a|the|one|
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,21,multi,0.9936903715133667,0.05198162794113159,1,multi,0.9936903715133667,multi|text|dialog|random|brief
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,22,-choice,0.9996824264526367,0.003985873889178038,1,-choice,0.9996824264526367,-choice|-select|-step|-part|choice
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,23,question,0.999907374382019,0.0009757010848261416,1,question,0.999907374382019,question|problem|Question|questions|story
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,24,for,0.9999992847442627,1.1374131645425223e-05,1,for,0.9999992847442627,for|to|of|that|about
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,25,the,0.9999997615814209,5.242714905762114e-06,1,the,0.9999997615814209,the|this|which|the|a
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,26,following,0.9999697208404541,0.00037715365760959685,1,following,0.9999697208404541,following|follow|follows|followed|following
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,27,article,0.9999920129776001,0.00011941615957766771,1,article,0.9999920129776001,article|movie|articles|text|abstract
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,28,",",0.8160678744316101,0.4793376326560974,1,",",0.8160678744316101,",|:|.|:|."
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,29,with,0.9984264373779297,0.011769980192184448,1,with,0.9984264373779297,with|and|with|With|avec
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,30,the,0.9999992847442627,1.2522877113951836e-05,1,the,0.9999992847442627,the|options|choices|given|the
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,31,given,0.9999978542327881,3.2243588066194206e-05,1,given,0.9999978542327881,given|Given|given|give|gave
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,32,choices,0.999734103679657,0.002603560220450163,1,choices,0.999734103679657,choices|options|selections|choices|choice
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,33,and,0.9999711513519287,0.0003340852272231132,1,and,0.9999711513519287,and|:|as|et|or
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,34,answer,0.9999786615371704,0.00025682736304588616,1,answer,0.9999786615371704,answer|answers|Answer|answer|Answer
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,35,:,0.9999985694885254,2.5096655008383095e-05,1,:,0.9999985694885254,:|key|to|:|:
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,36,Article,0.999962568283081,0.00042827645665965974,1,Article,0.999962568283081,Article|Article|article|Articles|Company
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,37,:,1.0,3.80022385115808e-07,1,:,1.0,:|:|):|love|:
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,38,How,0.006918704602867365,5.834892749786377,342,The,0.05703149363398552,The|A|I|In|When
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,39,do,0.18244093656539917,3.3552463054656982,28,do,0.18244093656539917,do|to|many|much|can
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,40,you,0.8672666549682617,0.687997579574585,1,you,0.8672666549682617,you|most|people|your|successful
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,41,stay,0.0007356273126788437,2.7076973915100098,14,get,0.3576275110244751,get|feel|know|remember|celebrate
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,42,beautiful,0.048010580241680145,1.1820532083511353,3,healthy,0.7110438346862793,healthy|young|thin|beautiful|happy
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,43,?,0.9543556571006775,0.2928480803966522,1,?,0.9543556571006775,?|when|while|without|?
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,44,Make,0.7079355120658875,1.0564792156219482,2,Make,0.7079355120658875,Make|Makeup|makeup|Do|Spray
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,45,a,0.0030689064878970385,1.327958583831787,3,up,0.6093159914016724,up|-up|up|use|Up
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,46,hairstyle,0.07899680733680725,3.59651517868042,36,beauty,0.1603982001543045,beauty|lipstick|fashion|hairstyle|note
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,47,like,0.8318695425987244,1.009324073791504,2,like,0.8318695425987244,like|that|change|popular|worthy
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,48,a,0.09155506640672684,5.004865646362305,149,a,0.09155506640672684,a|Ellie|Taylor|Becky|C
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,0,49,famous,0.8567332625389099,0.7748790979385376,2,famous,0.8567332625389099,famous|TV|fashion|Hollywood|celebrity
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,1,0,throw,0.03805067390203476,4.46652889251709,87,kill,0.2349168211221695,kill|throw|die|go|run
olmo-tiny,base,raw,allenai/OLMo-2-0425-1B,anger,1,1,up,0.04037117585539818,2.7159273624420166,15,the,0.4323389530181885,the|her|herself|it|up
