model,layer,model_id,prompt_key,gen_idx,step,phase,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,0,think,Okay,0.6498202085494995,0.6657950282096863,3,Okay,0.6498202085494995,Okay|Alright|Hmm|The|Sure
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,1,think,",",0.9999969005584717,4.3626725528156385e-05,1,",",0.9999969005584717,",|so|，|So|,"
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,2,think,so,0.7915433049201965,0.6275084018707275,4,so,0.7915433049201965,so|the|I|let|in
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,3,think,I,0.5615571141242981,0.6941090822219849,2,I,0.5615571141242981,I|the|someone|there|my
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,4,think,'m,0.2660589814186096,1.2479304075241089,8,need,0.5459175705909729,need|'m|have|just|'ve
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,5,think,trying,0.9332275390625,0.31934091448783875,4,trying,0.9332275390625,trying|supposed|looking|working|reading
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,6,think,to,1.0,1.5813733398317709e-06,1,to,1.0,to|to|out|help|figure
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,7,think,figure,0.5055354833602905,1.2635211944580078,10,figure,0.5055354833602905,figure|continue|help|understand|finish
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,8,think,out,0.9996305704116821,0.0033003136049956083,1,out,0.9996305704116821,out|this|what|how|the
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,9,think,how,0.8638356924057007,0.45951172709465027,4,how,0.8638356924057007,how|what|the|where|why
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,10,think,to,0.9992334842681885,0.007221580483019352,1,to,0.9992334842681885,to|the|this|I|she
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,11,think,continue,0.881854772567749,0.6085885167121887,9,continue,0.881854772567749,continue|approach|respond|extend|help
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,12,think,the,0.8027851581573486,0.5374516248703003,3,the,0.8027851581573486,the|this|that|a|her
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,13,think,sentence,0.9121760129928589,0.3280212879180908,4,sentence,0.9121760129928589,sentence|text|user|given|line
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,14,think,"""",0.7184040546417236,0.7083861231803894,5,"""",0.7184040546417236,"""|:|,|the|she"
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,15,think,She,0.9999847412109375,0.00019434394198469818,1,She,0.9999847412109375,She|She|she|Her|He
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,16,think,loved,0.9999620914459229,0.00048575899563729763,1,loved,0.9999620914459229,loved|loves|wanted|lovers|Loved
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,17,think,him,0.9999998807907104,3.632025482147583e-06,1,him,0.9999998807907104,him|her|them|him|his
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,18,think,deeply,0.9999973773956299,4.2044612200697884e-05,1,deeply,0.9999973773956299,deeply|dearly|profoundly|深深地|deep
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,19,think,and,0.9999958276748657,5.747369505115785e-05,1,and,0.9999958276748657,"and|...""|.""|""|and"
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,20,think,wanted,0.9991993308067322,0.006568615324795246,1,wanted,0.9991993308067322,"wanted|wanted|...""|wanting|wants"
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,21,think,to,0.9994199275970459,0.005044868681579828,1,to,0.9994199275970459,"to|...""|.""|...|""."
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,22,think,".""",0.8006821870803833,0.6960699558258057,5,".""",0.8006821870803833,".""|"".|...""|...|"""
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,23,think,The,0.5850276350975037,1.239520788192749,12,The,0.5850276350975037,The|I|Hmm|It|From
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,24,think,user,0.9209725856781006,0.4455152750015259,9,user,0.9209725856781006,user|original|previous|example|initial
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,25,think,provided,0.4977424144744873,1.6631195545196533,19,provided,0.4977424144744873,provided|has|wants|gave|'s
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,26,think,a,0.5503975749015808,1.228668212890625,9,a,0.5503975749015808,a|an|some|two|the
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,27,think,sample,0.021940410137176514,1.4620493650436401,21,continuation,0.44762471318244934,continuation|response|sample|creative|previous
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,28,think,completion,0.0810142457485199,1.021164059638977,9,continuation,0.6783239841461182,continuation|response|completion|ending|answer
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,29,think,:,0.7633838057518005,0.7436385750770569,10,:,0.7633838057518005,":|,|that|which|and"
r1-qwen,reasoning,deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,love,0,30,think,"""",0.9867212772369385,0.0737108513712883,2,"""",0.9867212772369385,"""|""...|She|she|""'"
