family,layer,mode,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,0,ast,0.0005932441563345492,6.148773670196533,468,kill,0.0460355170071125,kill|be|fight|get|Ċ
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,1,umble,0.0014651502715423703,4.532317161560059,92,art,0.16934834420681,art|and|op|om|ill
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,2,any,0.0015279536601155996,5.443794250488281,231,over,0.07191549986600876,over|and|on|upon|the
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,3,of,0.015443569980561733,5.670800685882568,290,way,0.18814119696617126,way|more|time|old|body
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,4,them,0.30334213376045227,3.307629108428955,27,them,0.30334213376045227,them|the|us|these|her
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,5,:,0.0010211928747594357,4.203403472900391,66,.,0.20554375648498535,".|,|but|Ċ|and"
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,6,"Ġ""",0.016293631866574287,5.94105863571167,380,âĢľ,0.08946964144706726,âĢľ|Ċ|she|but|âĢĿ
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,7,How,0.009398422203958035,5.38790225982666,218,I,0.1402837187051773,I|You|It|If|They
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,8,Ġthat,0.0006686264532618225,4.83984375,126,Ġcan,0.07608455419540405,Ġcan|Ġdare|Ġdo|d|Ġcould
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,9,Ġske,1.96051496459404e-05,7.074036598205566,1180,Ġman,0.040166646242141724,Ġman|Ġwoman|Ġgirl|'|Ġis
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,10,p,0.009483937174081802,4.164846420288086,64,e,0.09729275852441788,e|ez|wer|et|ered
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,11,Ġis,0.03363744542002678,5.850017547607422,347,per,0.09287596493959427,per|-|Ġis|th|Ġof
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,12,!,0.00804502610117197,6.2259368896484375,505,Ġbuilt,0.08785423636436462,Ġbuilt|Ġmade|Ġset|Ġgoing|Ġfixed
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,13,ĠThink,0.0011033046757802367,5.367651462554932,214,ĠI,0.12752467393875122,ĠI|ĠIt|Ċ|ĠHow|ĠWhat
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,14,",",0.023370487615466118,3.073164939880371,21,Ġof,0.37133291363716125,Ġof|Ġyou|Ġhow|Ġwhat|ĠI
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,15,Ġremember,0.00021979182201903313,6.278082370758057,532,Ġnow,0.06436776369810104,Ġnow|Ġthink|Ġif|ĠI|Ġmy
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,16,",",0.446189820766449,3.1042234897613525,22,",",0.446189820766449,",|Ġwhat|!|Ġthat|Ġthe"
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,17,Ġremember,0.02758726105093956,5.6934967041015625,296,Ġand,0.0548638217151165,Ġand|Ġthat|Ġwhat|Ġyou|Ġthink
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,18,!,0.18657445907592773,3.2306466102600098,25,",",0.22505176067352295,",|!|!""|.|Ġwhat"
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,19,ĠHere,0.005663812160491943,5.204833030700684,182,ĠI,0.08587108552455902,ĠI|ĠIt|Ċ|ĠYou|ĠWhat
deepseek-7b,base,raw,deepseek-ai/deepseek-llm-7b-base,anger,0,20,Ġyou,0.01862403377890587,3.340698719024658,28,',0.2779879868030548,"'|Ġis|,|Ġare|ĠI"
