family,layer,mode,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,0,punch,0.044833678752183914,4.64054012298584,103,kill,0.13809745013713837,kill|hit|cry|scream|punch
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,1,the,0.15392981469631195,3.1626031398773193,23,him,0.2239665538072586,him|the|a|me|someone
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,2,manager,0.0022542744409292936,5.326993465423584,205,wall,0.23724138736724854,wall|guy|man|air|next
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,3,.,0.15513521432876587,3.1465749740600586,23,in,0.22222095727920532,"in|.|,|of|."
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,4,Instead,0.007499578408896923,4.717215538024902,111,She,0.168043315410614,She|But|He|The|I
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,5,",",0.682630717754364,0.8829671740531921,2,",",0.682630717754364,",|she|of|,|the"
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,6,she,0.8644306659698486,1.101810336112976,3,she,0.8644306659698486,she|the|her|he|I
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,7,only,0.001541760633699596,5.280092716217041,196,took,0.046125348657369614,took|wrote|punched|decided|called
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,8,gave,0.04943956807255745,4.919166564941406,136,wanted,0.09679796546697617,wanted|punched|gave|said|had
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,9,him,0.7109228372573853,1.281203269958496,3,him,0.7109228372573853,him|her|the|a|them
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,10,a,0.5348802804946899,1.8099555969238281,6,a,0.5348802804946899,a|the|an|her|one
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,11,piece,0.16821585595607758,4.75233268737793,115,piece,0.16821585595607758,piece|dirty|look|verbal|good
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,12,of,0.9849495887756348,0.13199368119239807,1,of,0.9849495887756348,of|.|in|to|.
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,13,her,0.983579695224762,0.16855037212371826,1,her,0.983579695224762,her|paper|advice|mind|what
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,14,mind,0.9865323901176453,0.16154742240905762,1,mind,0.9865323901176453,mind|(|angry|sharp|tongue
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,15,.,0.33751219511032104,1.8308227062225342,6,.,0.4266553819179535,".|.|,|and|!"
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,16,“,0.018777811899781227,4.771666526794434,118,She,0.15600116550922394,She|The|He|What|I
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,17,There,0.0067174420692026615,3.9212567806243896,50,I,0.22772639989852905,I|You|What|How|This
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,18,’s,0.35350003838539124,2.082104444503784,8,’s,0.35350003838539124,’s|is|are|was|must
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,19,no,0.45981401205062866,2.4557573795318604,11,no,0.45981401205062866,no|a|nothing|something|not
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,20,way,0.38771748542785645,3.6724352836608887,39,way,0.38771748542785645,way|need|reason|excuse|such
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,21,they,0.006607167422771454,2.0004446506500244,7,I,0.5631058216094971,I|you|that|this|in
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,22,’ll,0.06713917851448059,2.9177350997924805,18,can,0.24751105904579163,can|’re|could|’ll|are
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,23,have,0.013722427189350128,4.032707691192627,56,get,0.13859160244464874,get|be|ever|let|sell
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,24,cookies,0.00023417269403580576,3.7859396934509277,44,the,0.13374832272529602,the|my|a|this|it
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,25,in,0.12023589015007019,3.2010087966918945,24,ready,0.1776971071958542,ready|by|in|for|and
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,26,less,0.024062465876340866,3.236898183822632,25,the,0.22475889325141907,the|stock|a|this|here
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,27,than,0.9884804487228394,0.08948220312595367,1,than,0.9884804487228394,than|then|time|that|
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,28,five,0.11401809751987457,2.276932716369629,9,,0.2692747414112091,|an|five|ten|two
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,29,minutes,0.9616233706474304,0.2537555694580078,1,minutes,0.9616233706474304,"minutes|hours|days|seconds|,”"
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,30,.,0.003512917086482048,2.1631977558135986,8,",”",0.32881960272789,",”|.|!”|!|,"
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,31,The,0.047860801219940186,5.531719207763672,252,I,0.09011704474687576,I|The|She|You|It
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,32,woman,0.010476821102201939,6.419618129730225,613,manager,0.14350254833698273,manager|post|customer|man|girl
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,33,cried,0.00027902150759473443,4.936879634857178,139,was,0.16124236583709717,was|’s|had|who|in
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,34,because,0.015938909724354744,3.1506996154785156,23,out,0.24932649731636047,"out|,|as|and|."
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,35,she,0.6386749148368835,1.702654480934143,5,she,0.6386749148368835,she|her|the|of|it
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,36,was,0.3596959114074707,2.892486095428467,18,was,0.3596959114074707,was|had|wanted|couldn|didn
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,37,fed,0.0016126252012327313,3.647641181945801,38,so,0.38545557856559753,so|angry|hungry|tired|upset
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,38,up,0.9545424580574036,0.37169235944747925,1,up,0.9545424580574036,up|-up|a|the|cookies
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,39,of,0.02940906397998333,1.3487927913665771,3,with,0.6589699387550354,with|.|of|and|.
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,40,placing,5.1887960580643266e-05,4.051819801330566,57,being,0.15467582643032074,being|her|the|waiting|having
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,41,an,0.07444131374359131,2.691384792327881,14,orders,0.3961869180202484,orders|her|the|an|a
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,42,order,0.9542180299758911,0.3659067749977112,1,order,0.9542180299758911,order|online|extra|urgent|empty
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,43,yet,0.0007185874274000525,2.5875306129455566,13,and,0.34696346521377563,"and|for|,|at|only"
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,44,being,0.05529394745826721,3.6668622493743896,39,the,0.17031735181808472,the|it|she|they|being
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,45,repeatedly,0.002540889196097851,2.995901107788086,20,told,0.3514971435070038,told|served|given|unable|ignored
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,46,told,0.5650568008422852,2.2302780151367188,9,told,0.5650568008422852,told|given|ignored|disappointed|let
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,47,the,0.08745799958705902,2.2459065914154053,9,that,0.42380937933921814,that|it|the|they|there
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,48,kitchen,0.040681082755327225,3.7192702293395996,41,cookies,0.2341034859418869,cookies|food|wait|same|kitchen
llama,base,raw,meta-llama/Llama-3.1-8B,anger,0,49,was,0.752404510974884,1.2792474031448364,3,was,0.752404510974884,was|is|staff|would|had
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,0,yell,0.00666393106803298,4.64054012298584,103,kill,0.13809745013713837,kill|hit|cry|scream|punch
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,1,?,9.941800817614421e-05,2.8380446434020996,17,at,0.28949570655822754,"at|,|and|.|."
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,2,Investigators,9.564495258018724e-07,5.349213600158691,210,She,0.0828356146812439,She|I|What|Why|But
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,3,found,0.030051957815885544,4.464773654937744,86,say,0.16501770913600922,say|said|are|have|believe
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,4,no,0.11050820350646973,4.390024662017822,80,that,0.11948785930871964,that|the|no|a|out
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,5,signs,0.06672694534063339,3.972665309906006,53,evidence,0.39617612957954407,evidence|signs|sign|trace|physical
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,6,of,0.8134250044822693,1.0696594715118408,2,of,0.8134250044822693,of|that|she|the|he
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,7,forced,0.10527902096509933,2.8361148834228516,17,foul,0.3703419268131256,foul|a|forced|trauma|struggle
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,8,entry,0.9732314348220825,0.2373662292957306,1,entry,0.9732314348220825,entry|sexual|entrance|access|sex
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,9,.,0.15645456314086914,2.64200758934021,14,",",0.17453768849372864,",|.|at|or|into"
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,10,Crime,0.00023057401995174587,5.680192947387695,293,The,0.08910789340734482,The|She|They|He|But
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,11,history,0.000483273237477988,3.390779972076416,29,scene,0.4998125433921814,scene|Scene|St|.|tape
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,12,from,0.004970454145222902,4.818001747131348,123,:,0.11763347685337067,:|shows|.|records|of
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,13,this,0.01225963607430458,5.308925151824951,202,the,0.2331366389989853,the||police|a|around
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,14,residence,0.002115735085681081,3.3008334636688232,27,address,0.27495014667510986,address|area|location|date|neighborhood
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,15,shows,0.10135526210069656,4.284523010253906,72,shows,0.10135526210069656,shows|:|is|.|was
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,16,the,0.037708137184381485,4.127913475036621,62,,0.14913856983184814,|that|no|a|one
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,17,initial,0.0006013225065544248,4.757314682006836,116,following,0.17202262580394745,following|most|last|property|victim
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,18,report,0.14044734835624695,4.508559226989746,90,report,0.14044734835624695,report|call|incident|crime|
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,19,of,0.3514224886894226,2.734266757965088,15,of,0.3514224886894226,of|was|on|for|in
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,20,crime,0.015082130208611488,3.759624481201172,42,a,0.3077031970024109,a|the|burglary|an|theft
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,21,for,0.022794049233198166,3.473618268966675,32,was,0.26497209072113037,was|occurred|in|is|on
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,22,zip,0.0005600389558821917,2.4882278442382812,12,this,0.572457492351532,this|the||a|an
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,23,code,0.9388397336006165,0.3689945340156555,1,code,0.9388397336006165,code||codes|is|was
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,24,in,0.005349264480173588,1.0402884483337402,2,,0.8584119081497192,|is|was|.|area
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,25,year,0.01797569915652275,4.504621505737305,90,,0.26005569100379944,|the|this|was|year
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,26,was,0.22583197057247162,3.1232376098632812,22,,0.33116069436073303,|was|is|.|of
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,27,stolen,0.00800865888595581,4.955326080322266,141,,0.1725756675004959,|Burg|burglary|.|for
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,28,.,0.022728215903043747,2.9138386249542236,18,property,0.36969175934791565,property|vehicle|auto|from|vehicles
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,29,Then,0.0025654362980276346,6.516671180725098,676,The,0.08903267979621887,The|She|He|This|It
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,30,",",0.13820983469486237,4.605813026428223,100,",",0.13820983469486237,",|she|he|the|I"
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,31,that,0.0034731728956103325,6.076609134674072,435,the,0.07572434842586517,the|she|he|and|in
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,32,needle,2.9013992389081977e-05,6.587743759155273,726,is,0.061932094395160675,is|was|the|would|'s
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,33,becomes,0.005729851312935352,5.173175811767578,176,is,0.08160900324583054,is|was|can|would|will
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,34,out,0.0003276233619544655,4.38037633895874,79,a,0.2712007462978363,a|the|contaminated|infected|an
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,35,of,0.8384324312210083,1.1442973613739014,3,of,0.8384324312210083,of|mod|there|-of|in
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,36,proportion,0.0007455027662217617,3.654252290725708,38,date,0.18241851031780243,date|place|control|stock|reach
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,37,with,0.060389839112758636,2.3439059257507324,10,to,0.32646438479423523,"to|.|,|and|with"
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,38,the,0.7104954719543457,1.6134999990463257,5,the,0.7104954719543457,the|everything|respect|its|your
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,39,body,0.012798578478395939,4.828995704650879,125,rest,0.29129430651664734,rest|size|other|scale|surrounding
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,40,.,0.361224502325058,2.485316753387451,12,.,0.361224502325058,".|,|and|.|of"
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,41,New,0.001686260337010026,6.445778846740723,630,The,0.08581560105085373,The|She|He|It|This
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,42,Foot,4.566342249745503e-05,5.391373157501221,219,York,0.30555692315101624,York|Jersey|Orleans|york|born
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,43,age,0.8722189664840698,0.8880987167358398,2,age,0.8722189664840698,age|prints|Locker|wear|print
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,44,Shows,0.37367454171180725,3.0323190689086914,20,Shows,0.37367454171180725,Shows|of|Of|Released|Reve
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,45,Moments,0.012218809686601162,6.59722900390625,733,Moment,0.037343695759773254,Moment|What|Police|the|Officer
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,46,Before,0.49900949001312256,1.876484751701355,6,Before,0.49900949001312256,Before|After|Leading|of|When
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,47,Los,0.0012500607408583164,6.349596977233887,572,Deadly,0.056582070887088776,"Deadly|,|Fatal|and|Murder"
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,48,Angeles,0.9644830822944641,0.3141063153743744,1,Angeles,0.9644830822944641,Angeles|.|.|Fel|G
llama,base,raw,meta-llama/Llama-3.1-8B,anger,1,49,National,0.0001096253254218027,5.212786674499512,183,Police,0.14332208037376404,Police|Fire|Deputy|Shooting|Sheriff
llama,base,raw,meta-llama/Llama-3.1-8B,anger,2,0,throw,0.0405038520693779,4.64054012298584,103,kill,0.13809745013713837,kill|hit|cry|scream|punch
llama,base,raw,meta-llama/Llama-3.1-8B,anger,2,1,her,0.10902029275894165,3.0263772010803223,20,up,0.20688416063785553,up|the|her|a|something
llama,base,raw,meta-llama/Llama-3.1-8B,anger,2,2,cup,0.005216681398451328,6.020881652832031,411,phone,0.09466070681810379,phone|shoes|shoe|computer|laptop
llama,base,raw,meta-llama/Llama-3.1-8B,anger,2,3,at,0.25960251688957214,2.6135056018829346,13,of,0.29880064725875854,of|at|across|in|on
llama,base,raw,meta-llama/Llama-3.1-8B,anger,2,4,the,0.22282615303993225,2.5577731132507324,12,him,0.37609031796455383,him|the|me|her|his
llama,base,raw,meta-llama/Llama-3.1-8B,anger,2,5,wall,0.16389651596546173,5.460535049438477,235,wall,0.16389651596546173,wall|man|guy|screen|TV
llama,base,raw,meta-llama/Llama-3.1-8B,anger,2,6,.,0.1989053636789322,2.6475486755371094,14,.,0.3178498446941376,".|.|,|and|but"
llama,base,raw,meta-llama/Llama-3.1-8B,anger,2,7,-,0.0012486042687669396,4.89177942276001,133,She,0.1253865510225296,She|I|The|He|A
llama,base,raw,meta-llama/Llama-3.1-8B,anger,2,8,Cu,5.731065903091803e-05,6.37995719909668,589,I,0.093430295586586,I|She|What|The|He
