label,layer,alpha,js_to_base,js_to_dpo,baseline_js,closure,version,init
sexual_liminal_1,8,-0.5,0.0005066787707619369,0.1905044987797737,0.1821582093834877,-0.045818903383679103,v2,self
sexual_liminal_1,8,0.0,0.0,0.1821582093834877,0.1821582093834877,0.0,v2,self
sexual_liminal_1,8,0.5,0.0004554574261419475,0.173426054418087,0.1821582093834877,0.04793720247335857,v2,self
sexual_liminal_1,8,1.0,0.0010057627223432064,0.17081715166568756,0.1821582093834877,0.06225938296266644,v2,self
sexual_liminal_1,8,1.5,0.0017675267299637198,0.17649322003126144,0.1821582093834877,0.031099281066713086,v2,self
sexual_liminal_1,8,2.0,0.005002676974982023,0.19027570635080338,0.1821582093834877,-0.0445628939524013,v2,self
sexual_liminal_1,16,-0.5,0.0011743466020561755,0.19535750895738602,0.1821582093834877,-0.0724606352827643,v2,self
sexual_liminal_1,16,0.0,0.0,0.1821582093834877,0.1821582093834877,0.0,v2,self
sexual_liminal_1,16,0.5,0.0011469017481431365,0.17063722759485245,0.1821582093834877,0.06324711813773247,v2,self
sexual_liminal_1,16,1.0,0.00466485321521759,0.16299107670783997,0.1821582093834877,0.10522244778601343,v2,self
sexual_liminal_1,16,1.5,0.011556147132068872,0.16460492461919785,0.1821582093834877,0.09636285305888073,v2,self
sexual_liminal_1,16,2.0,0.023279218934476376,0.1829487606883049,0.1821582093834877,-0.0043399158758356884,v2,self
sexual_liminal_1,24,-0.5,0.005339115858078003,0.22435090690851212,0.1821582093834877,-0.23162665941779456,v2,self
sexual_liminal_1,24,0.0,0.0,0.1821582093834877,0.1821582093834877,0.0,v2,self
sexual_liminal_1,24,0.5,0.006267847726121545,0.14062662422657013,0.1821582093834877,0.22799732879171752,v2,self
sexual_liminal_1,24,1.0,0.02536063641309738,0.10794655233621597,0.1821582093834877,0.40740220986163733,v2,self
sexual_liminal_1,24,1.5,0.05592074431478977,0.0933825932443142,0.1821582093834877,0.48735446203403915,v2,self
sexual_liminal_1,24,2.0,0.09724487364292145,0.11318852752447128,0.1821582093834877,0.3786251637652977,v2,self
sexual_liminal_1,28,-0.5,0.008961730170994997,0.23805531859397888,0.1821582093834877,-0.306860225513164,v2,self
sexual_liminal_1,28,0.0,0.0,0.1821582093834877,0.1821582093834877,0.0,v2,self
sexual_liminal_1,28,0.5,0.01397531945258379,0.11629580706357956,0.1821582093834877,0.3615670276009995,v2,self
sexual_liminal_1,28,1.0,0.061498310416936874,0.060314856469631195,0.1821582093834877,0.6688875199544061,v2,self
sexual_liminal_1,28,1.5,0.14173869043588638,0.03433254361152649,0.1821582093834877,0.8115234897854751,v2,self
sexual_liminal_1,28,2.0,0.2378382459282875,0.06285185366868973,0.1821582093834877,0.6549600817804968,v2,self
sexual_liminal_2,8,-0.5,0.0001960872032213956,0.23081918060779572,0.2304369956254959,-0.0016585226745488742,v2,self
sexual_liminal_2,8,0.0,0.0,0.2304369956254959,0.2304369956254959,0.0,v2,self
sexual_liminal_2,8,0.5,0.00017819498316384852,0.23097307235002518,0.2304369956254959,-0.0023263483498999152,v2,self
sexual_liminal_2,8,1.0,0.0007951621082611382,0.22981949895620346,0.2304369956254959,0.002679676792419217,v2,self
sexual_liminal_2,8,1.5,0.00208546023350209,0.2299938201904297,0.2304369956254959,0.0019231956824609351,v2,self
sexual_liminal_2,8,2.0,0.004205071134492755,0.23066652566194534,0.2304369956254959,-0.000996064177222925,v2,self
sexual_liminal_2,16,-0.5,0.0007494834426324815,0.23676753044128418,0.2304369956254959,-0.02747186838903505,v2,self
sexual_liminal_2,16,0.0,0.0,0.2304369956254959,0.2304369956254959,0.0,v2,self
sexual_liminal_2,16,0.5,0.0007209035393316299,0.22546517103910446,0.2304369956254959,0.02157563533969872,v2,self
sexual_liminal_2,16,1.0,0.003219027421437204,0.21989135444164276,0.2304369956254959,0.04576366375211656,v2,self
sexual_liminal_2,16,1.5,0.007268808549270034,0.2162374183535576,0.2304369956254959,0.06162021524970472,v2,self
sexual_liminal_2,16,2.0,0.012633195146918297,0.21548490971326828,0.2304369956254959,0.06488578742159798,v2,self
sexual_liminal_2,24,-0.5,0.004612217424437404,0.2644602358341217,0.2304369956254959,-0.1476466055993893,v2,self
sexual_liminal_2,24,0.0,0.0,0.2304369956254959,0.2304369956254959,0.0,v2,self
sexual_liminal_2,24,0.5,0.005098297027871013,0.19626381248235703,0.2304369956254959,0.14829729510393735,v2,self
sexual_liminal_2,24,1.0,0.021716851741075516,0.16488472372293472,0.2304369956254959,0.2844693914040441,v2,self
sexual_liminal_2,24,1.5,0.04904739931225777,0.13993916660547256,0.2304369956254959,0.39272265624873703,v2,self
