label,model,passage_idx,n_tokens,local_drift,gyration_cos,path_length,gyration_radius,mean_norm,category,transgressive
sexual_liminal_1,base,0,109,0.4990594685077667,0.46289142966270447,2357.763916015625,18.56951332092285,22.028772354125977,sexual_liminal,True
sexual_liminal_1,base,1,109,0.4871177077293396,0.4416036903858185,2249.28564453125,17.58961296081543,21.21481704711914,sexual_liminal,True
sexual_liminal_1,base,2,108,0.5465262532234192,0.5100396275520325,2329.2763671875,18.227094650268555,20.88454246520996,sexual_liminal,True
sexual_liminal_1,base,3,107,0.5530016422271729,0.4661869406700134,2409.96875,18.371376037597656,21.72776222229004,sexual_liminal,True
sexual_liminal_1,base,4,107,0.47509586811065674,0.41870248317718506,2198.755859375,17.424428939819336,21.410785675048828,sexual_liminal,True
sexual_liminal_1,base,5,109,0.5471905469894409,0.4828547239303589,2365.50439453125,18.056049346923828,21.08465576171875,sexual_liminal,True
sexual_liminal_1,base,6,108,0.5340085029602051,0.4813379943370819,2337.22802734375,18.245254516601562,21.348644256591797,sexual_liminal,True
sexual_liminal_1,base,7,112,0.5063502788543701,0.47820666432380676,2241.7138671875,17.251956939697266,20.276630401611328,sexual_liminal,True
sexual_liminal_1,base,8,96,0.5103753209114075,0.4409264028072357,2043.7197265625,17.751296997070312,21.423105239868164,sexual_liminal,True
sexual_liminal_1,base,9,111,0.557913064956665,0.5309608578681946,2521.6494140625,19.27789878845215,21.794288635253906,sexual_liminal,True
sexual_liminal_1,base,10,107,0.5345487594604492,0.4960683286190033,2336.1494140625,18.56578254699707,21.488454818725586,sexual_liminal,True
sexual_liminal_1,base,11,110,0.5623058676719666,0.47630739212036133,2371.633544921875,17.57845687866211,20.634944915771484,sexual_liminal,True
sexual_liminal_1,base,12,110,0.5166919827461243,0.4788226783275604,2380.2294921875,18.498851776123047,21.693029403686523,sexual_liminal,True
sexual_liminal_1,base,13,114,0.492591917514801,0.46998071670532227,2395.811279296875,18.279848098754883,21.5670223236084,sexual_liminal,True
sexual_liminal_1,base,14,110,0.5495471358299255,0.49578866362571716,2425.90771484375,18.40372085571289,21.290302276611328,sexual_liminal,True
sexual_liminal_1,base,15,110,0.5479955673217773,0.48351430892944336,2458.0859375,18.535457611083984,21.636089324951172,sexual_liminal,True
sexual_liminal_1,base,16,110,0.5403503775596619,0.4813621938228607,2352.09033203125,17.83567237854004,20.84309959411621,sexual_liminal,True
sexual_liminal_1,base,17,66,0.528475821018219,0.48173436522483826,1450.258056640625,18.68918228149414,21.863574981689453,sexual_liminal,True
sexual_liminal_1,base,18,110,0.5176829695701599,0.434855192899704,2304.94873046875,17.228858947753906,20.880260467529297,sexual_liminal,True
sexual_liminal_1,base,19,114,0.5274491906166077,0.4564753770828247,2504.741943359375,18.1745662689209,21.666828155517578,sexual_liminal,True
sexual_liminal_1,base,20,110,0.5629156827926636,0.5011871457099915,2368.666259765625,17.819578170776367,20.545244216918945,sexual_liminal,True
sexual_liminal_1,base,21,81,0.5504323244094849,0.5176946520805359,1712.08349609375,18.006122589111328,20.52041244506836,sexual_liminal,True
sexual_liminal_1,base,22,111,0.5410813689231873,0.4601799249649048,2435.02490234375,18.020597457885742,21.40717124938965,sexual_liminal,True
sexual_liminal_1,base,23,107,0.517000138759613,0.4652617871761322,2281.584228515625,17.998088836669922,21.29123878479004,sexual_liminal,True
sexual_liminal_1,base,24,116,0.531607449054718,0.4965704679489136,2463.671630859375,18.1412353515625,20.98186683654785,sexual_liminal,True
sexual_liminal_1,base,25,107,0.5275254845619202,0.47229528427124023,2384.91064453125,18.706615447998047,22.03839874267578,sexual_liminal,True
sexual_liminal_1,base,26,111,0.5294037461280823,0.4739518165588379,2370.8994140625,17.867216110229492,21.002758026123047,sexual_liminal,True
sexual_liminal_1,base,27,109,0.5056948661804199,0.4371538460254669,2379.404541015625,18.229145050048828,22.06814193725586,sexual_liminal,True
sexual_liminal_1,base,28,112,0.5551204085350037,0.5037922859191895,2500.769287109375,18.68657112121582,21.5167293548584,sexual_liminal,True
sexual_liminal_1,base,29,107,0.5148902535438538,0.45929011702537537,2258.04541015625,17.752113342285156,21.12677764892578,sexual_liminal,True
sexual_liminal_1,base,30,111,0.5583052039146423,0.5131034255027771,2435.031982421875,18.397733688354492,21.05254554748535,sexual_liminal,True
sexual_liminal_1,base,31,108,0.5392467975616455,0.5042936205863953,2343.07568359375,18.457975387573242,21.25953483581543,sexual_liminal,True
sexual_liminal_1,base,32,107,0.5045334696769714,0.4219670295715332,2281.346435546875,17.551898956298828,21.51878547668457,sexual_liminal,True
sexual_liminal_1,base,33,110,0.5414925217628479,0.4675444960594177,2444.4580078125,18.274213790893555,21.544597625732422,sexual_liminal,True
sexual_liminal_1,base,34,107,0.5393545031547546,0.49521568417549133,2283.399658203125,18.017385482788086,20.870086669921875,sexual_liminal,True
sexual_liminal_1,base,35,110,0.5234032273292542,0.47008392214775085,2320.649658203125,17.765485763549805,20.93929100036621,sexual_liminal,True
sexual_liminal_1,base,36,117,0.5135597586631775,0.49820467829704285,2458.87451171875,18.342975616455078,21.19900131225586,sexual_liminal,True
sexual_liminal_1,base,37,114,0.5272097587585449,0.4919016361236572,2507.1171875,18.76665496826172,21.785051345825195,sexual_liminal,True
sexual_liminal_1,base,38,107,0.5389962196350098,0.4558272957801819,2251.614990234375,17.204544067382812,20.50297737121582,sexual_liminal,True
sexual_liminal_1,base,39,111,0.5226118564605713,0.48836806416511536,2398.81689453125,18.505701065063477,21.530620574951172,sexual_liminal,True
