model,layer,model_id,prompt_key,gen_idx,step,phase,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,0,response,kill,0.1294643133878708,4.448780059814453,107,kill,0.1294643133878708,kill|hit|scream|throw|beat
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,1,response,me,0.0374075248837471,2.9378559589385986,44,him,0.38375216722488403,him|the|someone|her|herself
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,2,response,...,0.016847839578986168,3.561479091644287,66,.,0.18398375809192657,".||.|,|!"
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,3,response,but,0.06782266497612,4.873138427734375,94,I,0.1153702437877655,I|I|but|but|-
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,4,response,it,0.022620417177677155,3.345923662185669,70,she,0.26295366883277893,she|I|then|instead|didn
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,5,response,'s,0.08637014776468277,2.3533871173858643,47,was,0.481734037399292,was|wasn|'s|didn|turned
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,6,response,OK,0.029708605259656906,3.788513422012329,69,all,0.17638811469078064,all|not|okay|ok|just
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,7,response,,0.191379576921463,2.6795122623443604,31,,0.191379576921463,"|now|,|.|because"
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,8,response,A,0.020683610811829567,5.467019081115723,130,I,0.12869775295257568,I|She|My|It|The
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,9,response,native,9.127466910285875e-05,5.70524263381958,100,few,0.1226387470960617,few|friend|woman|couple|young
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,10,response,Thai,0.00081512430915609,4.7946624755859375,108,of,0.26013749837875366,of|American|English|New|woman
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,11,response,woman,0.44364672899246216,3.771475076675415,67,woman,0.44364672899246216,"woman|who|girl|,|told"
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,12,response,gave,0.004968440625816584,4.791515827178955,94,who,0.13015565276145935,"who|,|was|in|has"
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,13,response,up,0.025454450398683548,1.4008734226226807,13,birth,0.6773177981376648,birth|me|her|up|a
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,14,response,her,0.5097792744636536,2.267200231552124,28,her,0.5097792744636536,her|everything|a|on|the
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,15,response,job,0.13853120803833008,4.941089630126953,109,job,0.13853120803833008,job|life|career|family|home
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,16,response,",",0.1101270541548729,2.214298725128174,22,and,0.22596605122089386,"and|to|in|as|,"
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,17,response,home,0.10515712946653366,4.028888702392578,88,her,0.2903481423854828,her|home|family|sold|moved
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,18,response,",",0.5508068799972534,0.7950379252433777,6,",",0.5508068799972534,",|and|in|to|life"
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,19,response,family,0.1727273315191269,1.8518879413604736,33,and,0.6028776168823242,and|family|friends|husband|everything
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,20,response,",",0.36618879437446594,1.3460843563079834,12,and,0.46290603280067444,"and|,|to|for|in"
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,21,response,and,0.561385452747345,2.2765724658966064,47,and,0.561385452747345,and|friends|everything|to|husband
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,22,response,even,0.08577737212181091,4.0315165519714355,83,friends,0.18445034325122833,friends|everything|even|country|freedom
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,23,response,her,0.7216324806213379,2.0187366008758545,41,her,0.7216324806213379,her|a|the|language|friends
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,24,response,baby,0.01710640639066696,4.891167640686035,101,husband,0.05970722436904907,husband|faith|language|religion|country
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,25,response,to,0.4988221824169159,2.2415101528167725,29,to,0.4988221824169159,"to|for|,|in|girl"
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,26,response,be,0.05217830836772919,4.029076099395752,71,escape,0.10540308058261871,escape|come|join|be|become
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,27,response,a,0.10240412503480911,1.92454993724823,33,with,0.6472139954566956,with|a|in|able|an
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,28,response,prostitute,0.23382039368152618,4.389099597930908,96,prostitute,0.23382039368152618,prostitute|sex|maid|slave|model
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,29,response,in,0.5041486620903015,2.0754053592681885,29,in,0.5041486620903015,"in|.|for|,|so"
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,30,response,Patt,0.22506973147392273,3.8046305179595947,75,Patt,0.22506973147392273,Patt|the|Bangkok|Thailand|a
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,31,response,aya,0.9977203011512756,0.017542801797389984,2,aya,0.9977203011512756,aya|ani|ay|ayan|uk
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,32,response,",",0.24825191497802734,2.609231472015381,37,",",0.24825191497802734,",|.|to|for|."
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,33,response,Thailand,0.753366231918335,1.6467877626419067,35,Thailand,0.753366231918335,Thailand|to|because|but|in
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,34,response,",",0.24324412643909454,2.0982179641723633,26,.,0.39482417702674866,".|,|.|to|in"
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,35,response,to,0.10901617258787155,3.015597105026245,39,because,0.17973728477954865,because|in|so|to|for
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,36,response,live,0.005624018143862486,3.1494524478912354,42,pay,0.19215385615825653,pay|support|survive|make|send
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,37,response,her,0.056322094053030014,2.6668500900268555,38,the,0.24850472807884216,the|a|out|in|her
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,38,response,American,0.08215231448411942,2.153425693511963,27,dream,0.36818110942840576,"dream|life|dreams|American|"""
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,39,response,dream,0.8699578046798706,0.5933136343955994,7,dream,0.8699578046798706,dream|Dream|dreams|fantasy|teenage
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,40,response,.,0.5047139525413513,1.873787760734558,30,.,0.5047139525413513,".|.||of|,"
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,41,response,And,0.01579727604985237,4.522891521453857,82,She,0.14755670726299286,She|But|Her|Now|It
smol3-raw,aligned-raw,HuggingFaceTB/SmolLM3-3B,anger,0,42,response,she,0.18898442387580872,3.6714890003204346,67,she,0.18898442387580872,she|now|it|then|that
