corpus,role,side,marker,count,tokens,rate_per_10k,n_texts
alpaca,assistant,,violence_nondeath,186,2280446,0.8156299250234383,50312
alpaca,assistant,,containment,136,2280446,0.596374568834342,50312
alpaca,assistant,,mental_state,2707,2280446,11.870484984077676,50312
alpaca,assistant,,de_escalation,5381,2280446,23.59626143307055,50312
alpaca,assistant,,somatic_escalation,1112,2280446,4.8762391216455025,50312
alpaca,assistant,,first_person_present_desire,173,2280446,0.7586235324142734,50312
alpaca,assistant,,first_person_past_desire,107,2280446,0.46920646224466617,50312
alpaca,assistant,,third_person_desire,121,2280446,0.5305979619776131,50312
alpaca,assistant,,quotation_markers,142,2280446,0.6226852115770336,50312
alpaca,assistant,,moralizing,3982,2280446,17.461496566899633,50312
alpaca,assistant,,deference,629,2280446,2.758232380858832,50312
alpaca,assistant,,pole_prosocial,5507,2280446,24.148784930667073,50312
alpaca,assistant,,pole_antisocial,555,2280446,2.4337344536989693,50312
alpaca,assistant,,death_kill,59,2280446,0.25872132030313366,50312
alpaca,assistant,,death_kills,2,2280446,0.008770214247563855,50312
alpaca,assistant,,death_killed,26,2280446,0.1140127852183301,50312
alpaca,assistant,,death_killing,9,2280446,0.03946596411403734,50312
alpaca,assistant,,death_die,70,2280446,0.30695749866473493,50312
alpaca,assistant,,death_dies,9,2280446,0.03946596411403734,50312
alpaca,assistant,,death_died,31,2280446,0.13593832083723972,50312
alpaca,assistant,,death_dying,15,2280446,0.0657766068567289,50312
alpaca,assistant,,death_death,221,2280446,0.9691086743558058,50312
alpaca,assistant,,death_dead,40,2280446,0.17540428495127708,50312
alpaca,assistant,,death_naming,482,2280446,2.113621633662889,50312
alpaca,user,,violence_nondeath,40,723606,0.5527870139274689,51352
alpaca,user,,containment,8,723606,0.11055740278549375,51352
alpaca,user,,mental_state,398,723606,5.500230788578315,51352
alpaca,user,,de_escalation,846,723606,11.691445344565967,51352
alpaca,user,,somatic_escalation,134,723606,1.8518364966570204,51352
alpaca,user,,first_person_present_desire,150,723606,2.072951302228008,51352
alpaca,user,,first_person_past_desire,26,723606,0.3593115590528547,51352
alpaca,user,,third_person_desire,54,723606,0.7462624688020829,51352
alpaca,user,,quotation_markers,86,723606,1.188492079944058,51352
alpaca,user,,moralizing,1146,723606,15.837347949021982,51352
alpaca,user,,deference,106,723606,1.4648855869077924,51352
alpaca,user,,pole_prosocial,4845,723606,66.95632706196466,51352
alpaca,user,,pole_antisocial,101,723606,1.3957872101668587,51352
alpaca,user,,death_kill,29,723606,0.40077058509741487,51352
alpaca,user,,death_kills,0,723606,0.0,51352
alpaca,user,,death_killed,0,723606,0.0,51352
alpaca,user,,death_killing,5,723606,0.06909837674093361,51352
alpaca,user,,death_die,16,723606,0.2211148055709875,51352
alpaca,user,,death_dies,2,723606,0.027639350696373438,51352
alpaca,user,,death_died,8,723606,0.11055740278549375,51352
alpaca,user,,death_dying,6,723606,0.08291805208912033,51352
alpaca,user,,death_death,29,723606,0.40077058509741487,51352
alpaca,user,,death_dead,6,723606,0.08291805208912033,51352
alpaca,user,,death_naming,101,723606,1.3957872101668587,51352
alpaca_offtopic,assistant,,violence_nondeath,186,2274402,0.8177973814655457,50174
alpaca_offtopic,assistant,,containment,136,2274402,0.5979593756952377,50174
alpaca_offtopic,assistant,,mental_state,2703,2274402,11.884442591942848,50174
alpaca_offtopic,assistant,,de_escalation,5367,2274402,23.597411539384858,50174
alpaca_offtopic,assistant,,somatic_escalation,1110,2274402,4.880403728100837,50174
alpaca_offtopic,assistant,,first_person_present_desire,173,2274402,0.7606394999652656,50174
alpaca_offtopic,assistant,,first_person_past_desire,106,2274402,0.4660565722330529,50174
alpaca_offtopic,assistant,,third_person_desire,121,2274402,0.5320079739641453,50174
alpaca_offtopic,assistant,,quotation_markers,142,2274402,0.6243399363876746,50174
alpaca_offtopic,assistant,,moralizing,3973,2274402,17.468327938508672,50174
alpaca_offtopic,assistant,,deference,629,2274402,2.7655621125904744,50174
alpaca_offtopic,assistant,,pole_prosocial,5496,2274402,24.16459359427225,50174
