label,layer,alpha,js_to_base,js_to_dpo,baseline_js,closure,version,init
sexual_liminal_1,8,-0.5,0.00023481101379729807,0.03726968169212341,0.035289378836750984,-0.0561161154049588,v2,self
sexual_liminal_1,8,0.0,0.0,0.035289378836750984,0.035289378836750984,0.0,v2,self
sexual_liminal_1,8,0.5,0.00028450757963582873,0.03376931510865688,0.035289378836750984,0.04307425571659764,v2,self
sexual_liminal_1,8,1.0,0.0012315274216234684,0.032836947590112686,0.035289378836750984,0.06949488280831662,v2,self
sexual_liminal_1,8,1.5,0.0029629835626110435,0.03281529061496258,0.035289378836750984,0.070108579503016,v2,self
sexual_liminal_1,8,2.0,0.005518645280972123,0.03388826362788677,0.035289378836750984,0.03970359510564878,v2,self
sexual_liminal_1,16,-0.5,0.0006865783943794668,0.04116833768785,0.035289378836750984,-0.1665928685878869,v2,self
sexual_liminal_1,16,0.0,0.0,0.035289378836750984,0.035289378836750984,0.0,v2,self
sexual_liminal_1,16,0.5,0.0008105675224214792,0.030414940789341927,0.035289378836750984,0.13812762389381394,v2,self
sexual_liminal_1,16,1.0,0.0033056853571906686,0.02678186073899269,0.035289378836750984,0.2410787148482878,v2,self
sexual_liminal_1,16,1.5,0.00795423611998558,0.025195922702550888,0.035289378836750984,0.2860196599348638,v2,self
sexual_liminal_1,16,2.0,0.014787472784519196,0.02583480440080166,0.035289378836750984,0.26791558105021573,v2,self
sexual_liminal_1,24,-0.5,0.003350555314682424,0.052677446976304054,0.035289378836750984,-0.4927280873939563,v2,self
sexual_liminal_1,24,0.0,0.0,0.035289378836750984,0.035289378836750984,0.0,v2,self
sexual_liminal_1,24,0.5,0.0033691379940137267,0.023570606485009193,0.035289378836750984,0.3320764699756532,v2,self
sexual_liminal_1,24,1.0,0.01311345025897026,0.01814255863428116,0.035289378836750984,0.4858918112951544,v2,self
sexual_liminal_1,24,1.5,0.028252354823052883,0.018933529034256935,0.035289378836750984,0.4634779738729994,v2,self
sexual_liminal_1,24,2.0,0.046995626762509346,0.02498311921954155,0.035289378836750984,0.29204990161165184,v2,self
sexual_liminal_1,28,-0.5,0.005213878117501736,0.05668904446065426,0.035289378836750984,-0.6064052791322381,v2,self
sexual_liminal_1,28,0.0,0.0,0.035289378836750984,0.035289378836750984,0.0,v2,self
sexual_liminal_1,28,0.5,0.005069485865533352,0.022705048322677612,0.035289378836750984,0.356603911116957,v2,self
sexual_liminal_1,28,1.0,0.01956921722739935,0.019510635174810886,0.035289378836750984,0.4471244374952793,v2,self
sexual_liminal_1,28,1.5,0.041072504594922066,0.02450130693614483,0.035289378836750984,0.305703082803239,v2,self
sexual_liminal_1,28,2.0,0.06701532006263733,0.03605980984866619,0.035289378836750984,-0.021831809947101318,v2,self
sexual_liminal_2,8,-0.5,0.0007674102089367807,0.07170797511935234,0.06809486262500286,-0.053059986540347735,v2,self
sexual_liminal_2,8,0.0,0.0,0.06809486262500286,0.06809486262500286,0.0,v2,self
sexual_liminal_2,8,0.5,0.0007830519462004304,0.06617756187915802,0.06809486262500286,0.028156320050212603,v2,self
sexual_liminal_2,8,1.0,0.003200789913535118,0.06584585830569267,0.06809486262500286,0.03302751826808747,v2,self
sexual_liminal_2,8,1.5,0.0077836355194449425,0.06805925816297531,0.06809486262500286,0.0005228656121038506,v2,self
sexual_liminal_2,8,2.0,0.01510996138677001,0.07406189665198326,0.06809486262500286,-0.0876282555975,v2,self
sexual_liminal_2,16,-0.5,0.0017680844757705927,0.07327365130186081,0.06809486262500286,-0.07605256075450861,v2,self
sexual_liminal_2,16,0.0,0.0,0.06809486262500286,0.06809486262500286,0.0,v2,self
sexual_liminal_2,16,0.5,0.0017272252589464188,0.06600040942430496,0.06809486262500286,0.030757873941710017,v2,self
sexual_liminal_2,16,1.0,0.00685257138684392,0.06631813012063503,0.06809486262500286,0.026092019807019234,v2,self
sexual_liminal_2,16,1.5,0.015386550221592188,0.06926251202821732,0.06809486262500286,-0.01714739347731235,v2,self
sexual_liminal_2,16,2.0,0.026464009657502174,0.07371362671256065,0.06809486262500286,-0.08251377374090937,v2,self
sexual_liminal_2,24,-0.5,0.0016292294021695852,0.0748998150229454,0.06809486262500286,-0.09993341840510479,v2,self
sexual_liminal_2,24,0.0,0.0,0.06809486262500286,0.06809486262500286,0.0,v2,self
sexual_liminal_2,24,0.5,0.0016531783621758223,0.0642109327018261,0.06809486262500286,0.05703704763405567,v2,self
sexual_liminal_2,24,1.0,0.007132858503609896,0.06412301398813725,0.06809486262500286,0.05832816873041528,v2,self
sexual_liminal_2,24,1.5,0.01739081833511591,0.06804215908050537,0.06809486262500286,0.0007739724035824459,v2,self
sexual_liminal_2,24,2.0,0.033027514815330505,0.07790431752800941,0.06809486262500286,-0.14405572645071682,v2,self
sexual_liminal_2,28,-0.5,0.0025200481759384274,0.07798987254500389,0.06809486262500286,-0.14531213572590146,v2,self
sexual_liminal_2,28,0.0,0.0,0.06809486262500286,0.06809486262500286,0.0,v2,self
sexual_liminal_2,28,0.5,0.0026897130301222205,0.062162889167666435,0.06809486262500286,0.08711337726024491,v2,self
sexual_liminal_2,28,1.0,0.011409773025661707,0.061685532331466675,0.06809486262500286,0.094123551270413,v2,self
sexual_liminal_2,28,1.5,0.026901773177087307,0.0676780603826046,0.06809486262500286,0.006120905841217188,v2,self
sexual_liminal_2,28,2.0,0.049646930769085884,0.08034825697541237,0.06809486262500286,-0.17994594420270324,v2,self
sexual_liminal_3,8,-0.5,0.00025749321503099054,0.03419617563486099,0.031497000716626644,-0.08569625224059849,v2,self
sexual_liminal_3,8,0.0,0.0,0.031497000716626644,0.031497000716626644,0.0,v2,self
sexual_liminal_3,8,0.5,0.00028908961394336075,0.029238884337246418,0.031497000716626644,0.07169306054554621,v2,self
sexual_liminal_3,8,1.0,0.0011734423460438848,0.027799425646662712,0.031497000716626644,0.11739451331351862,v2,self
sexual_liminal_3,8,1.5,0.0026833759620785713,0.02719767950475216,0.031497000716626644,0.1364993845145693,v2,self
sexual_liminal_3,8,2.0,0.005204613320529461,0.027493723668158054,0.031497000716626644,0.1271002621641793,v2,self
sexual_liminal_3,16,-0.5,0.0005740532942581922,0.0358013641089201,0.031497000716626644,-0.1366594689767164,v2,self
