family,layer,mode,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,0,P,0.1008177250623703,3.7869269847869873,44,S,0.23077407479286194,S|P|K|T|H
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,1,unch,0.8535329699516296,0.8281655311584473,2,unch,0.8535329699516296,unch|ull|ound|unct|our
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,2,through,0.026343293488025665,2.411044120788574,11,the,0.25989460945129395,the|a|him|someone|her
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,3,the,0.5729588270187378,1.5118211507797241,4,the,0.5729588270187378,the|walls|a|concrete|her
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,4,wall,0.2308281809091568,3.078763008117676,21,walls,0.25550350546836853,walls|wall|glass|sky|window
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,5,with,0.05085744336247444,1.7945857048034668,6,.,0.47134435176849365,".|,|and|with|"
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,6,all,0.026944290846586227,0.6401355266571045,1,her,0.8784389495849609,her|a|all|both|one
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,7,her,0.9379674792289734,0.29969340562820435,1,her,0.9379674792289734,her|of|the|four|might
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,8,might,0.9124736189842224,0.428398460149765,1,might,0.9124736189842224,might|strength|force|f|rage
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,9,.,0.5301561951637268,1.0742864608764648,2,.,0.5301561951637268,".|,||!|and"
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,10,,0.66560959815979,1.335228681564331,3,,0.66560959815979,|She||But|Her
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,11,But,0.13806559145450592,2.2470898628234863,9,She,0.35811489820480347,She|Her|But||The
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,12,instead,0.18180249631404877,2.5163888931274414,12,she,0.2772156894207001,she|instead|as|her|the
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,13,",",0.6774490475654602,0.874253511428833,2,",",0.6774490475654602,",|of|she|her|chose"
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,14,she,0.9678599834442139,0.22102168202400208,1,she,0.9678599834442139,she|her|the|with|a
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,15,took,0.5579691529273987,2.6163477897644043,13,took,0.5579691529273987,took|cl|picked|turned|found
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,16,deep,0.04908556118607521,0.5012097358703613,1,a,0.904721736907959,a|deep|her|out|up
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,17,breath,0.9887620806694031,0.08136667311191559,1,breath,0.9887620806694031,"breath|,|breat|cal|and"
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,18,s,0.9958631992340088,0.03208225592970848,1,s,0.9958631992340088,"s|and|,|in|after"
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,19,,0.06684752553701401,1.214672565460205,3,and,0.5865684151649475,"and|,||to|"
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,20,And,0.876074492931366,0.598455548286438,1,And,0.876074492931366,And|To|T|and|As
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,21,let,0.05178655683994293,3.577090263366699,35,tried,0.2231999635696411,tried|focused|counted|let|reminded
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,22,out,0.3385094404220581,1.4367396831512451,4,her,0.3438401520252228,her|out|the|herself|go
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,23,a,0.8555951118469238,0.7863026857376099,2,a,0.8555951118469238,a|her|all|the|an
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,24,scream,0.1225794330239296,3.831101894378662,46,scream,0.1225794330239296,scream|ro|loud|might|long
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,25,of,0.18333835899829865,1.7530286312103271,5,that,0.48682069778442383,"that|of|so|,|"
zephyr,ego,complete,alignment-handbook/zephyr-7b-sft-full,anger,0,26,lifetime,2.5105964596150443e-06,2.7092466354370117,15,frustration,0.3684295117855072,frustration|pure|release|f|rage
