label,model,passage_idx,n_tokens,local_drift,gyration_cos,path_length,gyration_radius,mean_norm,category,transgressive
sexual_liminal_1,base,0,108,0.43461552262306213,0.3740295171737671,4087.0751953125,32.98660659790039,40.84050369262695,sexual_liminal,True
sexual_liminal_1,base,1,108,0.4264889359474182,0.3873903155326843,4000.5830078125,33.02263641357422,40.37141036987305,sexual_liminal,True
sexual_liminal_1,base,2,95,0.4115389585494995,0.36236247420310974,3537.736328125,33.23278045654297,41.3387565612793,sexual_liminal,True
sexual_liminal_1,base,3,108,0.40511974692344666,0.38472840189933777,3968.302001953125,33.526119232177734,41.12150955200195,sexual_liminal,True
sexual_liminal_1,base,4,108,0.47491931915283203,0.4369867742061615,4088.83203125,33.63031768798828,39.46748733520508,sexual_liminal,True
sexual_liminal_1,base,5,108,0.4302068054676056,0.4056101143360138,3955.365234375,33.11986541748047,39.888492584228516,sexual_liminal,True
sexual_liminal_1,base,6,108,0.4542614221572876,0.3900373578071594,4029.962890625,32.52478790283203,39.655948638916016,sexual_liminal,True
sexual_liminal_1,base,7,108,0.437113493680954,0.4248606264591217,4006.9267578125,33.79338073730469,40.15626907348633,sexual_liminal,True
sexual_liminal_1,base,8,108,0.4361397325992584,0.36633995175361633,4010.34326171875,32.12684631347656,39.907108306884766,sexual_liminal,True
sexual_liminal_1,base,9,108,0.41894763708114624,0.3654225766658783,3893.9072265625,31.867158889770508,39.77596664428711,sexual_liminal,True
sexual_liminal_1,base,10,108,0.4298008978366852,0.35310864448547363,4077.06005859375,32.403812408447266,40.91535186767578,sexual_liminal,True
sexual_liminal_1,base,11,108,0.41635265946388245,0.39498287439346313,3918.5205078125,33.008480072021484,40.075538635253906,sexual_liminal,True
sexual_liminal_1,base,12,108,0.4126085638999939,0.3402395248413086,4000.4609375,32.11581039428711,41.046875,sexual_liminal,True
sexual_liminal_1,base,13,108,0.4105217456817627,0.3767860531806946,3904.07470703125,32.65766525268555,40.29420852661133,sexual_liminal,True
sexual_liminal_1,base,14,108,0.4236205220222473,0.403520792722702,3914.8916015625,33.038333892822266,39.81246566772461,sexual_liminal,True
sexual_liminal_1,base,15,108,0.4054492115974426,0.38004910945892334,3925.77294921875,33.11841583251953,40.72138214111328,sexual_liminal,True
sexual_liminal_1,base,16,108,0.4229322075843811,0.36416706442832947,4057.963623046875,32.93004608154297,41.12689971923828,sexual_liminal,True
sexual_liminal_1,base,17,108,0.40512779355049133,0.3701660633087158,3961.9716796875,33.033294677734375,41.02859878540039,sexual_liminal,True
sexual_liminal_1,base,18,108,0.4239909052848816,0.35787174105644226,3928.49951171875,31.642223358154297,39.71819305419922,sexual_liminal,True
sexual_liminal_1,base,19,108,0.4190601408481598,0.38217779994010925,3962.609375,32.83418655395508,40.363792419433594,sexual_liminal,True
sexual_liminal_1,base,20,108,0.43545064330101013,0.38694337010383606,3991.25341796875,32.77273941040039,40.063053131103516,sexual_liminal,True
sexual_liminal_1,base,21,108,0.4362483620643616,0.3963136076927185,3993.4990234375,32.928043365478516,39.963008880615234,sexual_liminal,True
sexual_liminal_1,base,22,108,0.4491371512413025,0.4196968674659729,4012.351806640625,33.31751251220703,39.64139175415039,sexual_liminal,True
sexual_liminal_1,base,23,108,0.40393462777137756,0.3722284436225891,3898.103515625,32.67625427246094,40.49531173706055,sexual_liminal,True
sexual_liminal_1,base,24,108,0.41069063544273376,0.3821151554584503,3968.472900390625,33.28003692626953,40.891380310058594,sexual_liminal,True
sexual_liminal_1,base,25,108,0.45745396614074707,0.36544322967529297,4139.0185546875,32.434593200683594,40.44735336303711,sexual_liminal,True
sexual_liminal_1,base,26,108,0.4044015407562256,0.3805249035358429,3911.28857421875,33.00907516479492,40.59227752685547,sexual_liminal,True
sexual_liminal_1,base,27,108,0.425026535987854,0.38113173842430115,3991.541015625,32.88621520996094,40.393211364746094,sexual_liminal,True
sexual_liminal_1,base,28,91,0.4559759497642517,0.4213273227214813,3314.517822265625,33.06437683105469,38.94673538208008,sexual_liminal,True
