label,layer,alpha,js_to_base,js_to_dpo,baseline_js,closure,version,init
sexual_liminal_1,8,-0.5,0.0004163688427070156,0.043430641293525696,0.043181389570236206,-0.005772202464306346,v2,self
sexual_liminal_1,8,0.0,0.0,0.043181389570236206,0.043181389570236206,0.0,v2,self
sexual_liminal_1,8,0.5,0.00038200701237656176,0.043293485417962074,0.043181389570236206,-0.002595929608600019,v2,self
sexual_liminal_1,8,1.0,0.0014316957676783204,0.043581051751971245,0.043181389570236206,-0.009255426601892297,v2,self
sexual_liminal_1,8,1.5,0.002966834814287722,0.044345615431666374,0.043181389570236206,-0.02696128755969072,v2,self
sexual_liminal_1,8,2.0,0.0048304598312824965,0.044886114075779915,0.043181389570236206,-0.03947822250534361,v2,self
sexual_liminal_1,16,-0.5,0.0011113794171251357,0.04855755902826786,0.043181389570236206,-0.12450200217126191,v2,self
sexual_liminal_1,16,0.0,0.0,0.043181389570236206,0.043181389570236206,0.0,v2,self
sexual_liminal_1,16,0.5,0.0011223439360037446,0.03995654173195362,0.043181389570236206,0.07468142804986035,v2,self
sexual_liminal_1,16,1.0,0.004566469695419073,0.0390609297901392,0.043181389570236206,0.09542212099022242,v2,self
sexual_liminal_1,16,1.5,0.010377881582826376,0.04071493446826935,0.043181389570236206,0.05711847456773184,v2,self
sexual_liminal_1,16,2.0,0.018657861277461052,0.04484899155795574,0.043181389570236206,-0.038618534612164725,v2,self
sexual_liminal_1,24,-0.5,0.0030805018031969666,0.061207300052046776,0.043181389570236206,-0.417446280937549,v2,self
sexual_liminal_1,24,0.0,0.0,0.043181389570236206,0.043181389570236206,0.0,v2,self
sexual_liminal_1,24,0.5,0.003471643663942814,0.029583249241113663,0.043181389570236206,0.31490742804848,v2,self
sexual_liminal_1,24,1.0,0.014332236256450415,0.022060418501496315,0.043181389570236206,0.4891220796492853,v2,self
sexual_liminal_1,24,1.5,0.033126428723335266,0.021930311806499958,0.043181389570236206,0.49213510670309824,v2,self
sexual_liminal_1,24,2.0,0.05893702432513237,0.030244192108511925,0.043181389570236206,0.29960123077284084,v2,self
sexual_liminal_1,28,-0.5,0.0053900370839983225,0.07071758061647415,0.043181389570236206,-0.6376865432143924,v2,self
sexual_liminal_1,28,0.0,0.0,0.043181389570236206,0.043181389570236206,0.0,v2,self
sexual_liminal_1,28,0.5,0.006133090937510133,0.023717199452221394,0.043181389570236206,0.4507541399601222,v2,self
sexual_liminal_1,28,1.0,0.024121918715536594,0.014992138370871544,0.043181389570236206,0.6528101916107575,v2,self
sexual_liminal_1,28,1.5,0.051981015130877495,0.017106627114117146,0.043181389570236206,0.6038425978327411,v2,self
sexual_liminal_1,28,2.0,0.08472803607583046,0.027751250192523003,0.043181389570236206,0.35733309027991056,v2,self
sexual_liminal_2,8,-0.5,0.0005988425109535456,0.24424020946025848,0.23278728127479553,-0.04919911484314839,v2,self
sexual_liminal_2,8,0.0,0.0,0.23278728127479553,0.23278728127479553,0.0,v2,self
sexual_liminal_2,8,0.5,0.0005711728590540588,0.22106649726629257,0.23278728127479553,0.05034976113951462,v2,self
sexual_liminal_2,8,1.0,0.0020154654048383236,0.21154967695474625,0.23278728127479553,0.09123180701173787,v2,self
sexual_liminal_2,8,1.5,0.004190580453723669,0.20276037603616714,0.23278728127479553,0.12898859883664734,v2,self
sexual_liminal_2,8,2.0,0.006880474975332618,0.19511476904153824,0.23278728127479553,0.16183234765642754,v2,self
sexual_liminal_2,16,-0.5,0.003198669874109328,0.2611018270254135,0.23278728127479553,-0.12163270087421081,v2,self
sexual_liminal_2,16,0.0,0.0,0.23278728127479553,0.23278728127479553,0.0,v2,self
sexual_liminal_2,16,0.5,0.002830392331816256,0.20935365557670593,0.23278728127479553,0.10066540392482697,v2,self
sexual_liminal_2,16,1.0,0.010320485569536686,0.1913420781493187,0.23278728127479553,0.17803894997404315,v2,self
sexual_liminal_2,16,1.5,0.021014736965298653,0.17914390563964844,0.23278728127479553,0.23043946104522506,v2,self
sexual_liminal_2,16,2.0,0.03294562175869942,0.17420478910207748,0.23278728127479553,0.25165675655434067,v2,self
sexual_liminal_2,24,-0.5,0.010036888532340527,0.2940721660852432,0.23278728127479553,-0.26326560658657067,v2,self
sexual_liminal_2,24,0.0,0.0,0.23278728127479553,0.23278728127479553,0.0,v2,self
sexual_liminal_2,24,0.5,0.010401709005236626,0.17682895064353943,0.23278728127479553,0.24038396911040713,v2,self
sexual_liminal_2,24,1.0,0.038214078173041344,0.13567232340574265,0.23278728127479553,0.41718326421112667,v2,self
sexual_liminal_2,24,1.5,0.07544505596160889,0.11078667268157005,0.23278728127479553,0.5240862298194415,v2,self
sexual_liminal_2,24,2.0,0.11315935105085373,0.10236344113945961,0.23278728127479553,0.5602704727728492,v2,self
sexual_liminal_2,28,-0.5,0.011978963389992714,0.2933018058538437,0.23278728127479553,-0.2599563182647136,v2,self
sexual_liminal_2,28,0.0,0.0,0.23278728127479553,0.23278728127479553,0.0,v2,self
sexual_liminal_2,28,0.5,0.01226783124729991,0.17901447415351868,0.23278728127479553,0.23099546859607134,v2,self
sexual_liminal_2,28,1.0,0.04672647453844547,0.13526813685894012,0.23278728127479553,0.41891955557803084,v2,self
sexual_liminal_2,28,1.5,0.0935806967318058,0.10809607803821564,0.23278728127479553,0.5356443984127603,v2,self
sexual_liminal_2,28,2.0,0.14501440525054932,0.08932732045650482,0.23278728127479553,0.6162706142391959,v2,self
sexual_liminal_3,8,-0.5,0.0002655823191162199,0.030542533844709396,0.030575981363654137,0.0010939148132952348,v2,self
sexual_liminal_3,8,0.0,0.0,0.030575981363654137,0.030575981363654137,0.0,v2,self
