label,layer,alpha,js_to_base,js_to_dpo,baseline_js,closure,version,init
sexual_liminal_1,4,-0.5,0.007167951902374625,0.2245539352297783,0.20769760012626648,-0.08115806390282924,v2,self
sexual_liminal_1,4,0.0,0.0,0.20769760012626648,0.20769760012626648,0.0,v2,self
sexual_liminal_1,4,0.5,0.02844368200749159,0.25889046490192413,0.20769760012626648,-0.24647788296319148,v2,self
sexual_liminal_1,4,1.0,0.41348235309123993,0.591571033000946,0.20769760012626648,-1.8482323947956538,v2,self
sexual_liminal_1,4,1.5,0.454625204205513,0.610712468624115,0.20769760012626648,-1.9403925141785074,v2,self
sexual_liminal_1,4,2.0,0.5077947378158569,0.616852194070816,0.20769760012626648,-1.9699534019449936,v2,self
sexual_liminal_1,8,-0.5,0.011934333015233278,0.1994028463959694,0.20769760012626648,0.03993668547568399,v2,self
sexual_liminal_1,8,0.0,0.0,0.20769760012626648,0.20769760012626648,0.0,v2,self
sexual_liminal_1,8,0.5,0.02433483861386776,0.24787601828575134,0.20769760012626648,-0.1934467135636571,v2,self
sexual_liminal_1,8,1.0,0.4644053876399994,0.5666523575782776,0.20769760012626648,-1.728256644437828,v2,self
sexual_liminal_1,8,1.5,0.6269310414791107,0.6476505696773529,0.20769760012626648,-2.1182380984836797,v2,self
sexual_liminal_1,8,2.0,0.6101379692554474,0.6293135583400726,0.20769760012626648,-2.0299510343763787,v2,self
sexual_liminal_1,12,-0.5,0.02697678469121456,0.22686582058668137,0.20769760012626648,-0.0922890801278487,v2,self
sexual_liminal_1,12,0.0,0.0,0.20769760012626648,0.20769760012626648,0.0,v2,self
sexual_liminal_1,12,0.5,0.06375147216022015,0.2679782211780548,0.20769760012626648,-0.29023263155251516,v2,self
sexual_liminal_1,12,1.0,0.38230007886886597,0.5137425661087036,0.20769760012626648,-1.4735122880398326,v2,self
sexual_liminal_1,12,1.5,0.6435225307941437,0.6508376896381378,0.20769760012626648,-2.1335830998647616,v2,self
sexual_liminal_1,12,2.0,0.6824142932891846,0.6833286881446838,0.20769760012626648,-2.2900172545530855,v2,self
sexual_liminal_1,14,-0.5,0.03421730920672417,0.2304409220814705,0.20769760012626648,-0.10950209314588887,v2,self
sexual_liminal_1,14,0.0,0.0,0.20769760012626648,0.20769760012626648,0.0,v2,self
sexual_liminal_1,14,0.5,0.08921726047992706,0.2892467677593231,0.20769760012626648,-0.392634135317308,v2,self
sexual_liminal_1,14,1.0,0.5197663903236389,0.5678085684776306,0.20769760012626648,-1.7338234439514002,v2,self
sexual_liminal_1,14,1.5,0.6712708175182343,0.6738088428974152,0.20769760012626648,-2.2441821305965197,v2,self
sexual_liminal_1,14,2.0,0.685435563325882,0.6857423782348633,0.20769760012626648,-2.3016384292258407,v2,self
sexual_liminal_2,4,-0.5,0.0077620206866413355,0.09841170907020569,0.09988654777407646,0.0147651384169024,v2,self
sexual_liminal_2,4,0.0,0.0,0.09988654777407646,0.09988654777407646,0.0,v2,self
sexual_liminal_2,4,0.5,0.02695063967257738,0.14811041951179504,0.09988654777407646,-0.4827864493504311,v2,self
sexual_liminal_2,4,1.0,0.47326532006263733,0.537975937128067,0.09988654777407646,-4.385869760409197,v2,self
sexual_liminal_2,4,1.5,0.6438056826591492,0.662325531244278,0.09988654777407646,-5.630778077768057,v2,self
sexual_liminal_2,4,2.0,0.6521856486797333,0.6666410863399506,0.09988654777407646,-5.673982645268313,v2,self
sexual_liminal_2,8,-0.5,0.01610204391181469,0.09749877452850342,0.09988654777407646,0.023904853043612166,v2,self
