label,model,passage_idx,n_tokens,local_drift,gyration_cos,path_length,gyration_radius,mean_norm,category,transgressive
sexual_liminal_1,base,0,107,0.3819616436958313,0.3917897045612335,31753.74609375,332.7620849609375,325.51788330078125,sexual_liminal,True
sexual_liminal_1,base,1,107,0.3832937777042389,0.41609951853752136,32580.265625,339.61810302734375,332.99945068359375,sexual_liminal,True
sexual_liminal_1,base,2,107,0.42359280586242676,0.46574267745018005,33137.140625,343.3614196777344,330.047119140625,sexual_liminal,True
sexual_liminal_1,base,3,107,0.3485491871833801,0.3247391879558563,31834.833984375,329.67938232421875,336.2817687988281,sexual_liminal,True
sexual_liminal_1,base,4,107,0.3299376368522644,0.2957930266857147,31123.12109375,323.2290954589844,332.0633850097656,sexual_liminal,True
sexual_liminal_1,base,5,107,0.38232579827308655,0.4175747036933899,32333.353515625,338.6207275390625,331.32342529296875,sexual_liminal,True
sexual_liminal_1,base,6,107,0.3409135639667511,0.31180813908576965,31836.76171875,328.1788024902344,337.3680725097656,sexual_liminal,True
sexual_liminal_1,base,7,81,0.40551677346229553,0.4427083432674408,27201.087890625,403.0063781738281,360.4002990722656,sexual_liminal,True
sexual_liminal_1,base,8,107,0.4019990563392639,0.36261144280433655,31546.3125,325.1001892089844,318.4933776855469,sexual_liminal,True
sexual_liminal_1,base,9,107,0.3633415699005127,0.3263840079307556,32120.814453125,328.9338073730469,334.59332275390625,sexual_liminal,True
sexual_liminal_1,base,10,107,0.3603224754333496,0.32689180970191956,32180.841796875,329.78570556640625,335.9816589355469,sexual_liminal,True
sexual_liminal_1,base,11,107,0.4623039662837982,0.517509937286377,32669.09765625,339.1121520996094,317.28546142578125,sexual_liminal,True
sexual_liminal_1,base,12,107,0.44384968280792236,0.47035667300224304,32217.9609375,335.0277404785156,316.1390075683594,sexual_liminal,True
sexual_liminal_1,base,13,107,0.35712695121765137,0.34532323479652405,30652.35546875,323.7066345214844,319.133056640625,sexual_liminal,True
sexual_liminal_1,base,14,107,0.4361626207828522,0.448133260011673,30012.177734375,320.6347961425781,296.41552734375,sexual_liminal,True
sexual_liminal_1,base,15,107,0.3403388261795044,0.31363585591316223,30852.92578125,323.1280517578125,326.2502136230469,sexual_liminal,True
sexual_liminal_1,base,16,107,0.3228681981563568,0.2828643321990967,31933.958984375,327.2918395996094,343.92205810546875,sexual_liminal,True
sexual_liminal_1,base,17,106,0.3770657479763031,0.36419975757598877,31082.615234375,328.5238037109375,321.8752136230469,sexual_liminal,True
sexual_liminal_1,base,18,58,0.42622387409210205,0.4654715359210968,23647.927734375,526.4786376953125,429.7912902832031,sexual_liminal,True
sexual_liminal_1,base,19,107,0.39869874715805054,0.40217044949531555,31820.21484375,332.5083312988281,322.86370849609375,sexual_liminal,True
